2 0.000000 100.000000 915.783623
5610 5014 
1 -14.280000 0.000000 -14.456987 98.475670 -0.000010 17.365794 0.000097 
2 15.922257 0.000000 -14.456987 98.479146 -0.000079 17.337978 0.000125 
3 15.922257 0.000000 14.742541 98.495101 0.000177 17.308066 -0.000085 
4 -14.280000 0.000000 14.742541 98.487729 0.000026 17.365039 -0.000138 
5 0.821128 0.000000 0.142777 97.712636 0.098150 7.972987 0.038866 
6 -14.280000 0.000000 0.142777 98.482336 0.000011 17.372583 -0.000058 
7 0.821128 0.000000 -14.456987 98.466767 -0.000043 17.348343 0.000333 
8 15.922257 0.000000 0.142777 98.621187 -0.000545 16.553790 -0.000017 
9 0.821128 0.000000 14.742541 98.501430 0.000087 17.341717 -0.000327 
10 -6.729436 0.000000 -7.157105 98.458912 -0.000005 17.369872 0.000413 
11 -14.280000 0.000000 -7.157105 98.476003 -0.000003 17.369489 0.000078 
12 -6.729436 0.000000 -14.456987 98.470066 -0.000022 17.361463 0.000223 
13 0.821128 0.000000 -7.157105 98.425111 -0.000027 17.300763 0.001318 
14 -6.729436 0.000000 0.142777 98.486721 0.000017 17.401152 -0.000243 
15 8.371693 0.000000 -7.157105 98.474085 -0.000094 17.266134 0.000474 
16 8.371693 0.000000 -14.456987 98.473118 -0.000067 17.338098 0.000244 
17 15.922257 0.000000 -7.157105 98.488170 -0.000143 17.283064 0.000138 
18 8.371693 0.000000 0.142777 98.832709 -0.005874 15.314223 -0.000243 
19 -6.729436 0.000000 7.442659 98.509537 0.000028 17.366986 -0.000574 
20 -14.280000 0.000000 7.442659 98.488191 0.000022 17.368871 -0.000160 
21 0.821128 0.000000 7.442659 98.560773 0.000005 17.276667 -0.001271 
22 -6.729436 0.000000 14.742541 98.495047 0.000047 17.359278 -0.000262 
23 -2.954154 0.000000 -3.507164 98.384131 0.000042 17.381402 0.001845 
24 -6.729436 0.000000 -3.507164 98.459337 0.000004 17.386519 0.000347 
25 -2.954154 0.000000 -7.157105 98.435866 -0.000011 17.352012 0.000929 
26 0.821128 0.000000 -3.507164 98.274055 0.042652 17.097014 0.004990 
27 -2.954154 0.000000 0.142777 98.505271 0.000053 17.531880 -0.001066 
28 8.371693 0.000000 7.442659 98.533161 0.000234 17.159152 -0.000322 
29 15.922257 0.000000 7.442659 98.546313 0.000585 17.010950 -0.000075 
30 8.371693 0.000000 14.742541 98.498442 0.000136 17.321973 -0.000199 
31 4.596411 0.000000 -3.507164 98.459977 0.088613 16.997003 0.001673 
32 4.596411 0.000000 -7.157105 98.451338 -0.000064 17.264959 0.000926 
33 8.371693 0.000000 -3.507164 98.505288 0.000039 17.079042 0.000501 
34 4.596411 0.000000 0.142777 98.895796 -1.603416 14.820016 -0.000258 
35 -2.954154 0.000000 3.792718 98.604790 0.000022 17.369462 -0.002460 
36 -6.729436 0.000000 3.792718 98.512173 0.000025 17.384086 -0.000685 
37 0.821128 0.000000 3.792718 98.779154 -0.055705 17.008992 -0.004663 
38 -2.954154 0.000000 7.442659 98.538853 0.000052 17.343805 -0.001071 
39 -1.066513 0.000000 -1.682194 98.035814 0.013780 17.389110 0.008660 
40 -2.954154 0.000000 -1.682194 98.378189 0.000049 17.457142 0.001698 
41 -1.066513 0.000000 -3.507164 98.292255 0.006595 17.296773 0.003945 
42 0.821128 0.000000 -1.682194 97.832992 0.076711 16.354351 0.016123 
43 -1.066513 0.000000 0.142777 98.579885 -0.009717 18.215332 -0.004979 
44 4.596411 0.000000 3.792718 98.666153 -0.120588 16.631106 -0.001162 
45 8.371693 0.000000 3.792718 98.683717 0.000149 16.277607 -0.000344 
46 4.596411 0.000000 7.442659 98.546515 0.000017 17.206954 -0.000749 
47 2.708770 0.000000 -1.682194 98.424028 0.133335 16.169292 0.005125 
48 2.708770 0.000000 -3.507164 98.380519 0.072142 16.985021 0.003278 
49 4.596411 0.000000 -1.682194 98.561298 0.193904 16.415459 0.001617 
50 2.708770 0.000000 0.142777 99.259131 -3.226355 14.495032 -0.007289 
51 -1.066513 0.000000 1.967747 99.022799 -0.028637 17.343126 -0.010630 
52 -2.954154 0.000000 1.967747 98.623311 0.000042 17.446411 -0.003093 
53 0.821128 0.000000 1.967747 99.416755 -0.118400 16.124249 -0.014370 
54 -1.066513 0.000000 3.792718 98.719327 0.000051 17.264941 -0.004358 
55 -0.122692 0.000000 -0.769708 96.539033 0.016716 17.103191 0.038770 
56 -1.066513 0.000000 -0.769708 97.932525 0.003926 17.753830 0.009402 
57 -0.122692 0.000000 -1.682194 97.738687 0.028401 16.983417 0.015871 
58 0.821128 0.000000 -0.769708 97.095630 0.013632 14.560889 0.036042 
